racecourse,raceid,racedate,racetime,horseno,horsename,pricemoney,numrunners,raceterms,going,OR,TS,RPR,Flag1,Flag2,Flag3,Flag4,Flag5,draw,pastperformance,lastrun,horseage,weight,trainerRFT,jockeyallowance
Listowel,794158,2021-09-25,1:10,4,Denver Canning,NA,18,EW Terms:,Good To Yielding,NA,50,89,NA,-113,-74,NA,NA,,04-05,128,4,163,33,7
Listowel,794158,2021-09-25,1:10,5,Dicebox,NA,18,EW Terms:,Good To Yielding,NA,NA,NA,NA,NA,NA,NA,NA,,3-5414,35,4,163,31,
Listowel,794158,2021-09-25,1:10,6,Estepona Sun,NA,18,EW Terms:,Good To Yielding,109,98,116,105,-65,-47,62.75,-2.33333333333333,,-38323,36,4,163,42,
Listowel,794158,2021-09-25,1:10,7,Fattan,NA,18,EW Terms:,Good To Yielding,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,4,163,42,
Listowel,794158,2021-09-25,1:10,8,Hardy Bloke,NA,18,EW Terms:,Good To Yielding,NA,NA,NA,NA,NA,NA,NA,NA,,F-2,NA,4,163,44,7
Listowel,794158,2021-09-25,1:10,9,Katzoff,NA,18,EW Terms:,Good To Yielding,NA,NA,47,NA,NA,-116,NA,NA,,0,7,4,163,33,5
Listowel,794158,2021-09-25,1:10,10,Kingston Kid,NA,18,EW Terms:,Good To Yielding,NA,44,91,NA,-119,-72,NA,NA,,69-0,128,4,163,29,3
Listowel,794158,2021-09-25,1:10,11,Montel Glory,NA,18,EW Terms:,Good To Yielding,NA,NA,61,NA,NA,-102,NA,NA,,88,49,4,163,,
Listowel,794158,2021-09-25,1:10,12,Ocojohn,NA,18,EW Terms:,Good To Yielding,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,4,163,,
Listowel,794158,2021-09-25,1:10,13,Rodaniche,NA,18,EW Terms:,Good To Yielding,NA,NA,NA,NA,NA,NA,NA,NA,,F2,29,4,163,61,
Listowel,794158,2021-09-25,1:10,14,Skippin Court,NA,18,EW Terms:,Good To Yielding,102,74,109,81,-89,-54,-21.5,-20.6666666666667,,3432,128,4,163,25,
Listowel,794158,2021-09-25,1:10,15,Ten Minutes,NA,18,EW Terms:,Good To Yielding,NA,10,74,NA,-153,-89,NA,NA,,0,5,4,163,27,
Listowel,794158,2021-09-25,1:10,16,Good Bye Milan,NA,18,EW Terms:,Good To Yielding,NA,57,81,NA,-99,-75,NA,NA,,P000,78,4,156,,7
Listowel,794158,2021-09-25,1:10,17,Lazy Susan,NA,18,EW Terms:,Good To Yielding,NA,NA,61,NA,NA,-95,NA,NA,,00,15,4,156,50,3
Listowel,794158,2021-09-25,1:10,18,Young Moloney,NA,18,EW Terms:,Good To Yielding,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,4,156,40,5
Listowel,794158,2021-09-25,1:10,19,High Five Milan,NA,18,EW Terms:,Good To Yielding,NA,17,60,NA,-146,-103,NA,NA,,09,NA,4,163,33,
Listowel,794158,2021-09-25,1:10,20,Run Like Fada,NA,18,EW Terms:,Good To Yielding,NA,NA,NA,NA,NA,NA,NA,NA,,,5,4,163,43,
Listowel,794158,2021-09-25,1:10,21,Lonesome Day,NA,18,EW Terms:,Good To Yielding,NA,NA,NA,NA,NA,NA,NA,NA,,,128,4,156,42,
Newmarket,791814,2021-09-25,1:15,1,Alnwick Castle,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,21,71,NA,-105,-55,NA,NA,4,80,59,2,126,60,
Newmarket,791814,2021-09-25,1:15,2,Alwajd,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,15,73,NA,-111,-53,NA,NA,1,5,32,2,126,65,
Newmarket,791814,2021-09-25,1:15,3,Eurythmic,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,5,9,17,2,126,,
Newmarket,791814,2021-09-25,1:15,4,Flamenco Fan,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,9,,29,2,126,36,
Newmarket,791814,2021-09-25,1:15,5,Love You Grandpa,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,2,,29,2,126,90,
Newmarket,791814,2021-09-25,1:15,6,Miss Carol Ann,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,6,,9,2,126,60,
Newmarket,791814,2021-09-25,1:15,7,Oheka,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,51,88,NA,-75,-38,NA,NA,7,3,18,2,126,67,
Newmarket,791814,2021-09-25,1:15,8,Stellar Queen,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,52,89,NA,-74,-37,NA,NA,11,72,59,2,126,68,
Newmarket,791814,2021-09-25,1:15,9,Turner Girl,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,76,86,NA,-50,-40,NA,NA,3,46,32,2,126,44,
Newmarket,791814,2021-09-25,1:15,10,Ultra Chic,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,39,66,NA,-87,-60,NA,NA,8,7,17,2,126,65,
Newmarket,791814,2021-09-25,1:15,11,You're On Mute,6480,8                            (MAX 20),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,10,,29,2,126,63,
Curragh,794165,2021-09-25,1:25,1,Thunder Eclipse,NA,9,EW Terms:,Good,95,75,98,78,-61,-38,28.5,-7,6,322381,34,2,136,70,
Curragh,794165,2021-09-25,1:25,2,Bobby Dassler,NA,9,EW Terms:,Good,NA,NA,62,NA,NA,-67,NA,NA,3,08,8,2,129,30,
Curragh,794165,2021-09-25,1:25,3,Giselles Ausie,NA,9,EW Terms:,Good,NA,70,98,NA,-59,-31,NA,NA,10,1,21,2,129,33,
Curragh,794165,2021-09-25,1:25,4,Kalka River,NA,9,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,7,,4,2,129,40,
Curragh,794165,2021-09-25,1:25,5,River Iney,NA,9,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,9,,9,2,127,33,
Curragh,794165,2021-09-25,1:25,6,Seeingisbelieving,NA,9,EW Terms:,Good,NA,80,98,NA,-47,-29,NA,NA,2,63,34,2,127,65,7
Curragh,794165,2021-09-25,1:25,7,Solar Breeze,NA,9,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,1,,8,2,124,43,
Curragh,794165,2021-09-25,1:25,8,Fairy Stone,NA,9,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,8,,21,2,122,54,3
Curragh,794165,2021-09-25,1:25,9,Gaire Os Ard,NA,9,EW Terms:,Good,70,62,96,88,-58,-24,76,2,5,264234,4,2,120,31,
Curragh,794165,2021-09-25,1:25,10,Stormy Sunday,NA,9,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,4,,9,2,120,20,
Haydock,791834,2021-09-25,1:30,1,Asean Legend,5400,8                            (MAX 14),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,5,,23,2,126,61,
Haydock,791834,2021-09-25,1:30,2,Badr,5400,8                            (MAX 14),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,4,,18,2,126,44,
Haydock,791834,2021-09-25,1:30,3,Battani,5400,8                            (MAX 14),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,2,,17,2,126,38,
Haydock,791834,2021-09-25,1:30,4,Bling On The Music,5400,8                            (MAX 14),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,6,,23,2,126,50,
Haydock,791834,2021-09-25,1:30,5,Deauville Legend,5400,8                            (MAX 14),EW Terms:,Good To Firm,NA,77,82,NA,-49,-44,NA,NA,7,4,18,2,126,44,
Haydock,791834,2021-09-25,1:30,6,Educator,5400,8                            (MAX 14),EW Terms:,Good To Firm,NA,88,98,NA,-38,-28,NA,NA,3,02,17,2,126,67,
Haydock,791834,2021-09-25,1:30,7,Fan The Flames,5400,8                            (MAX 14),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,9,,23,2,126,47,
Haydock,791834,2021-09-25,1:30,8,Savvy Victory,5400,8                            (MAX 14),EW Terms:,Good To Firm,NA,56,101,NA,-70,-25,NA,NA,1,42,18,2,126,38,
Haydock,791834,2021-09-25,1:30,9,Shorts On,5400,8                            (MAX 14),EW Terms:,Good To Firm,NA,NA,NA,NA,NA,NA,NA,NA,8,,17,2,126,73,
Listowel,794159,2021-09-25,1:40,1,Quirt Evans,NA,6,EW Terms:,Good To Yielding,132,101,141,110,-65,-25,111.25,6.66666666666667,,721132,19,6,166,67,7
Listowel,794159,2021-09-25,1:40,2,Ballywilliam Boy,NA,6,EW Terms:,Good To Yielding,127,100,138,111,-61,-23,120.75,9,,36138-,149,6,161,,7
Listowel,794159,2021-09-25,1:40,3,Benbulben Boy,NA,6,EW Terms:,Good To Yielding,NA,85,142,NA,-76,-19,NA,NA,,44-12,65,5,161,61,5
Listowel,794159,2021-09-25,1:40,4,Rambranlt'jac,NA,6,EW Terms:,Good To Yielding,125,123,136,134,-38,-25,186.25,23.6666666666667,,3/15-3,58,5,161,64,
Listowel,794159,2021-09-25,1:40,5,Tohellortoconnacht,NA,6,EW Terms:,Good To Yielding,NA,NA,107,NA,NA,-49,NA,NA,,4B0,1,6,156,43,
Listowel,794159,2021-09-25,1:40,6,Botani,NA,6,EW Terms:,Good To Yielding,127,75,144,92,-79,-10,87.5,1,,513-30,57,7,154,,
Listowel,794159,2021-09-25,1:40,7,Impervious,NA,6,EW Terms:,Good To Yielding,NA,68,133,NA,-86,-21,NA,NA,,1,54,5,154,,5
Newmarket,790120,2021-09-25,1:50,1,Coroebus,56710,7                            (MAX 30),EW Terms:,Good To Firm,NA,85,110,NA,-41,-16,NA,NA,2,1,43,2,126,59,
Newmarket,790120,2021-09-25,1:50,2,Howth,56710,7                            (MAX 30),EW Terms:,Good To Firm,102,100,117,115,-26,-9,188.25,26.6666666666667,4,524184,14,2,126,69,
Newmarket,790120,2021-09-25,1:50,3,Masekela,56710,7                            (MAX 30),EW Terms:,Good To Firm,107,102,122,117,-24,-4,203,29.6666666666667,5,1521,42,2,126,53,
Newmarket,790120,2021-09-25,1:50,4,Oneforthegutter,56710,7                            (MAX 30),EW Terms:,Good To Firm,102,106,111,115,-20,-15,183.75,26.6666666666667,6,142,41,2,126,38,
Newmarket,790120,2021-09-25,1:50,5,Royal Patronage,56710,7                            (MAX 30),EW Terms:,Good To Firm,108,104,120,116,-22,-6,199.5,29.3333333333333,1,5211,38,2,126,57,
Newmarket,790120,2021-09-25,1:50,6,Seattle King,56710,7                            (MAX 30),EW Terms:,Good To Firm,90,84,106,100,-42,-20,123,12.6666666666667,3,14,42,2,126,68,
Newmarket,790120,2021-09-25,1:50,7,Unconquerable,56710,7                            (MAX 30),EW Terms:,Good To Firm,95,84,103,92,-42,-23,101.75,9,7,82213,65,2,126,50,
Curragh,794166,2021-09-25,1:55,1,Global Energy,NA,15,EW Terms:,Good,NA,52,80,NA,-80,-52,NA,NA,5,776,7,2,132,43,
Curragh,794166,2021-09-25,1:55,2,Montenegro,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,7,,29,2,132,69,
Curragh,794166,2021-09-25,1:55,3,Sissoko,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,9,,7,2,132,50,
Curragh,794166,2021-09-25,1:55,4,Good Heavens,NA,15,EW Terms:,Good,NA,80,94,NA,-50,-36,NA,NA,1,72,17,2,130,48,
Curragh,794166,2021-09-25,1:55,5,Kardinya,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,14,,7,2,130,,
Curragh,794166,2021-09-25,1:55,6,Nusret,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,12,,29,2,130,48,
Curragh,794166,2021-09-25,1:55,7,Aghaboy,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,2,,7,2,128,40,
Curragh,794166,2021-09-25,1:55,8,Mr Globalist,NA,15,EW Terms:,Good,NA,47,85,NA,-81,-43,NA,NA,8,98,17,2,128,30,
Curragh,794166,2021-09-25,1:55,9,Navagio,NA,15,EW Terms:,Good,NA,84,94,NA,-44,-34,NA,NA,11,3,7,2,128,63,
Curragh,794166,2021-09-25,1:55,10,Vincenzo Gamba,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,6,,29,2,128,25,
Curragh,794166,2021-09-25,1:55,11,Warren Beach,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,13,,7,2,128,33,
Curragh,794166,2021-09-25,1:55,12,Married In A Fever,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,10,,17,2,127,63,
Curragh,794166,2021-09-25,1:55,13,Agatino,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,,7,2,126,50,
Curragh,794166,2021-09-25,1:55,14,Willesee,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,15,,29,2,125,62,3
Curragh,794166,2021-09-25,1:55,15,Villanova Queen,NA,15,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,4,,7,2,123,62,
Chester,791838,2021-09-25,2:00,1,Mahagoni,5994,7                            (MAX 14),EW Terms:,Good,82,80,89,87,-55,-46,38.5,-4.66666666666667,4,222423,16,2,135,71,7
Chester,791838,2021-09-25,2:00,2,Bolton Abbey,5994,7                            (MAX 14),EW Terms:,Good,77,66,84,73,-67,-49,-6.75,-14.3333333333333,5,4213,87,2,133,55,3
Chester,791838,2021-09-25,2:00,3,Art Expert,5994,7                            (MAX 14),EW Terms:,Good,NA,15,46,NA,-113,-82,NA,NA,2,3,16,2,128,67,
Chester,791838,2021-09-25,2:00,4,Point Lynas,5994,7                            (MAX 14),EW Terms:,Good,79,87,92,100,-41,-36,96,7.66666666666667,7,036252,23,2,128,61,
Chester,791838,2021-09-25,2:00,5,Beluga Gold,5994,7                            (MAX 14),EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,8,,15,2,126,52,
Chester,791838,2021-09-25,2:00,6,Bazza The Barrel,5994,7                            (MAX 14),EW Terms:,Good,NA,NA,19,NA,NA,-105,NA,NA,1,6,10,2,124,56,
Chester,791838,2021-09-25,2:00,7,Vintage Fashion,5994,7                            (MAX 14),EW Terms:,Good,NA,62,75,NA,-61,-48,NA,NA,3,07,16,2,123,57,
Chester,791838,2021-09-25,2:00,8,Leaveitwithme,5994,7                            (MAX 14),EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,6,,87,2,121,52,
Haydock,791831,2021-09-25,2:05,1,Nugget,12370,6                            (MAX 14),EW Terms:,Good To Firm,101,94,112,105,-43,-25,123.25,12.3333333333333,4,21-312,147,4,137,55,
Haydock,791831,2021-09-25,2:05,2,Young Fire,12370,6                            (MAX 14),EW Terms:,Good To Firm,100,94,110,104,-42,-26,120.5,12,6,331620,37,6,136,49,
Haydock,791831,2021-09-25,2:05,3,Cruyff Turn,12370,6                            (MAX 14),EW Terms:,Good To Firm,98,96,111,109,-38,-23,139.75,16,5,811714,7,4,134,53,
Haydock,791831,2021-09-25,2:05,4,Afaak,12370,6                            (MAX 14),EW Terms:,Good To Firm,98,102,106,110,-32,-28,139,16.6666666666667,3,3560-5,32,7,134,61,
Haydock,791831,2021-09-25,2:05,5,United Front,12370,6                            (MAX 14),EW Terms:,Good To Firm,93,81,108,96,-48,-21,107.25,9,2,123102,10,4,129,54,
Haydock,791831,2021-09-25,2:05,6,Latest Generation,12370,6                            (MAX 14),EW Terms:,Good To Firm,97,100,112,115,-29,-17,171.25,23,7,-62240,41,3,129,59,
Haydock,791831,2021-09-25,2:05,7,Noble Dynasty,12370,6                            (MAX 14),EW Terms:,Good To Firm,95,92,108,105,-35,-19,141.75,17,1,21-21,21,3,127,59,5
Market Rasen,791635,2021-09-25,2:10,1,Dazzling Glory,4085,6                            (MAX 15),EW Terms:,Good,NA,81,118,NA,-78,-41,NA,NA,0,12511-,159,6,159,,
Market Rasen,791635,2021-09-25,2:10,2,Mulberry Hill,4085,6                            (MAX 15),EW Terms:,Good,111,67,128,84,-92,-31,21.75,-13,0,F2-221,38,5,159,58,5
Market Rasen,791635,2021-09-25,2:10,3,Leading Ewe On,4085,6                            (MAX 15),EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,0,48-,238,5,152,56,
Market Rasen,791635,2021-09-25,2:10,4,Ticket To L A,4085,6                            (MAX 15),EW Terms:,Good,NA,72,105,NA,-80,-47,NA,NA,0,P1/65F,69,6,152,,
Market Rasen,791635,2021-09-25,2:10,5,Blue Collar Glory,4085,6                            (MAX 15),EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,0,3-21,105,4,150,56,
Market Rasen,791635,2021-09-25,2:10,6,Haseefah,4085,6                            (MAX 15),EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,0,,NA,4,150,62,
Listowel,794160,2021-09-25,2:15,1,Peregrine Run,NA,16,EW Terms:,Good To Yielding,135,64,144,73,-100,-20,11,-15.6666666666667,,-38228,35,11,164,25,
Listowel,794160,2021-09-25,2:15,2,Run For Oscar,NA,16,EW Terms:,Good To Yielding,133,124,149,140,-38,-13,219.25,29.6666666666667,,-63021,35,6,162,20,7
Listowel,794160,2021-09-25,2:15,3,Wolf Prince,NA,16,EW Terms:,Good To Yielding,133,118,148,133,-44,-14,197.5,25,,2004-P,85,5,162,33,5
Listowel,794160,2021-09-25,2:15,4,Act Of God,NA,16,EW Terms:,Good To Yielding,131,109,151,129,-51,-9,191.25,23,,-44561,31,6,160,,5
Listowel,794160,2021-09-25,2:15,5,Jungle Junction,NA,16,EW Terms:,Good To Yielding,131,NA,143,NA,NA,-17,NA,NA,,1P-522,21,6,160,62,
Listowel,794160,2021-09-25,2:15,6,Dr Mikey,NA,16,EW Terms:,Good To Yielding,130,27,NA,NA,-132,NA,NA,NA,,/1/38-,169,12,159,,
Listowel,794160,2021-09-25,2:15,7,Isotope,NA,16,EW Terms:,Good To Yielding,125,108,147,130,-46,-7,201.75,25.6666666666667,,47-228,NA,5,154,48,
Listowel,794160,2021-09-25,2:15,8,Whatsnotoknow,NA,16,EW Terms:,Good To Yielding,122,103,147,128,-48,-4,201,25.3333333333333,,320-63,36,6,151,,
Listowel,794160,2021-09-25,2:15,9,Humm Baby,NA,16,EW Terms:,Good To Yielding,120,115,150,145,-34,1,257.75,37.3333333333333,,474-23,48,9,149,,7
Listowel,794160,2021-09-25,2:15,10,Ferdia,NA,16,EW Terms:,Good To Yielding,118,125,142,149,-22,-5,267.25,40.6666666666667,,121637,36,5,147,50,
Listowel,794160,2021-09-25,2:15,11,Walking Fame,NA,16,EW Terms:,Good To Yielding,118,94,140,116,-53,-7,166.75,18.6666666666667,,3141-6,44,6,147,64,
Listowel,794160,2021-09-25,2:15,12,Groveman,NA,16,EW Terms:,Good To Yielding,113,111,142,140,-31,0,249,36.3333333333333,,5/9-17,NA,6,142,27,
Listowel,794160,2021-09-25,2:15,13,Wolfofallstreets,NA,16,EW Terms:,Good To Yielding,113,NA,145,NA,NA,3,NA,NA,,-26P99,1,7,142,22,
Listowel,794160,2021-09-25,2:15,14,Batcio,NA,16,EW Terms:,Good To Yielding,110,NA,138,NA,NA,-1,NA,NA,,33-161,35,9,139,,7
Listowel,794160,2021-09-25,2:15,15,Ashqar,NA,16,EW Terms:,Good To Yielding,109,106,151,148,-32,13,286.75,43,,P-P205,7,6,138,40,7
Listowel,794160,2021-09-25,2:15,16,Bonarc,NA,16,EW Terms:,Good To Yielding,109,97,150,138,-41,12,256,36.3333333333333,,396086,22,7,138,50,
Listowel,794160,2021-09-25,2:15,17,Good Time Jonny,NA,16,EW Terms:,Good To Yielding,109,106,138,135,-32,0,238,34.3333333333333,,64-95F,39,6,138,50,
Listowel,794160,2021-09-25,2:15,18,Dedanann,NA,16,EW Terms:,Good To Yielding,109,122,145,158,-16,7,312.25,49.6666666666667,,387524,5,7,138,50,5
Listowel,794160,2021-09-25,2:15,19,Trixie Mc,NA,16,EW Terms:,Good To Yielding,109,104,139,134,-34,1,235.75,33.6666666666667,,318331,22,8,138,54,7
Ripon,791846,2021-09-25,2:20,1,Irish Millions,4050,7                            (MAX 20),EW Terms:,Good,NA,51,82,NA,-80,-49,NA,NA,7,44,19,2,131,67,
Ripon,791846,2021-09-25,2:20,2,Raydoun,4050,7                            (MAX 20),EW Terms:,Good,72,69,85,82,-62,-46,21.5,-8.66666666666667,1,3257,20,2,131,56,
Ripon,791846,2021-09-25,2:20,3,Siraju,4050,7                            (MAX 20),EW Terms:,Good,NA,NA,65,NA,NA,-66,NA,NA,5,5,94,2,131,55,
Ripon,791846,2021-09-25,2:20,4,Copper Mountain,4050,7                            (MAX 20),EW Terms:,Good,NA,NA,46,NA,NA,-80,NA,NA,4,9,44,2,126,24,3
Ripon,791846,2021-09-25,2:20,5,Lady Rowah,4050,7                            (MAX 20),EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,2,,47,2,126,52,
Ripon,791846,2021-09-25,2:20,6,Proclivity,4050,7                            (MAX 20),EW Terms:,Good,NA,80,86,NA,-46,-40,NA,NA,6,22,17,2,126,49,
Ripon,791846,2021-09-25,2:20,7,Rainbow Colours,4050,7                            (MAX 20),EW Terms:,Good,NA,60,82,NA,-66,-44,NA,NA,3,52,19,2,126,57,
Newmarket,790119,2021-09-25,2:25,1,Corazon,160915,12                            (MAX 30),EW Terms:,Good To Firm,103,102,118,117,-24,-8,196,28.3333333333333,4,4113,15,2,126,55,
Newmarket,790119,2021-09-25,2:25,2,Desert Dreamer,160915,12                            (MAX 30),EW Terms:,Good To Firm,102,110,117,125,-16,-9,218.25,33.3333333333333,5,102223,37,2,126,47,
Newmarket,790119,2021-09-25,2:25,3,Eve Lodge,160915,12                            (MAX 30),EW Terms:,Good To Firm,102,89,115,102,-37,-11,147.75,18,10,31021,21,2,126,56,
Newmarket,790119,2021-09-25,2:25,4,Flotus,160915,12                            (MAX 30),EW Terms:,Good To Firm,104,95,120,111,-31,-6,180.5,24.6666666666667,13,10661,26,2,126,59,
Newmarket,790119,2021-09-25,2:25,5,Guilded,160915,12                            (MAX 30),EW Terms:,Good To Firm,94,87,108,101,-39,-18,131.5,14.6666666666667,12,284961,4,2,126,51,
Newmarket,790119,2021-09-25,2:25,6,Have A Good Day,160915,12                            (MAX 30),EW Terms:,Good To Firm,105,104,117,116,-22,-9,194.25,28.3333333333333,7,112516,34,2,126,,
Newmarket,790119,2021-09-25,2:25,7,Illustrating,160915,12                            (MAX 30),EW Terms:,Good To Firm,98,99,115,116,-27,-11,185.75,26,9,1713,23,2,126,51,
Newmarket,790119,2021-09-25,2:25,8,Sacred Bridge,160915,12                            (MAX 30),EW Terms:,Good To Firm,111,106,124,119,-20,-2,214.5,32.3333333333333,3,1111,29,2,126,63,
Newmarket,790119,2021-09-25,2:25,9,Sandrine,160915,12                            (MAX 30),EW Terms:,Good To Firm,108,103,122,117,-23,-4,204,30,2,1112,37,2,126,53,
Newmarket,790119,2021-09-25,2:25,10,Tenebrism,160915,12                            (MAX 30),EW Terms:,Good To Firm,NA,71,104,NA,-55,-22,NA,NA,11,1,181,2,126,69,
Newmarket,790119,2021-09-25,2:25,11,Thunder Love,160915,12                            (MAX 30),EW Terms:,Good To Firm,97,95,112,110,-31,-14,164.5,21.6666666666667,8,1155,15,2,126,55,
Newmarket,790119,2021-09-25,2:25,12,Velocidad,160915,12                            (MAX 30),EW Terms:,Good To Firm,104,75,114,85,-51,-12,98,7.33333333333333,6,110,34,2,126,48,
Newmarket,790119,2021-09-25,2:25,13,Zain Claudette,160915,12                            (MAX 30),EW Terms:,Good To Firm,108,111,123,126,-15,-3,231.75,36,1,2111,37,2,126,75,
Curragh,792049,2021-09-25,2:30,1,Chicago Soldier,NA,5,EW Terms:,Good,88,75,97,84,-56,-34,52.5,-2,4,4423,32,2,131,63,
Curragh,792049,2021-09-25,2:30,2,Luxembourg,NA,5,EW Terms:,Good,NA,60,103,NA,-71,-28,NA,NA,3,1,73,2,131,69,
Curragh,792049,2021-09-25,2:30,3,Manu Et Corde,NA,5,EW Terms:,Good,102,94,111,103,-37,-20,134,15.3333333333333,6,59145,14,2,131,31,
Curragh,792049,2021-09-25,2:30,4,Piz Badile,NA,5,EW Terms:,Good,NA,NA,NA,NA,NA,NA,NA,NA,5,1,75,2,131,50,
Curragh,792049,2021-09-25,2:30,5,Swan Bay,NA,5,EW Terms:,Good,NA,99,111,NA,-32,-20,NA,NA,1,21,18,2,131,48,
Curragh,792049,2021-09-25,2:30,6,Tuwaiq,NA,5,EW Terms:,Good,99,51,109,61,-80,-22,3.5,-13.6666666666667,2,1223,26,2,131,63,
Chester,791840,2021-09-25,2:35,1,Lincoln Park,6480,9                            (MAX 14),EW Terms:,Good,87,74,98,85,-62,-38,41.5,-5,8,211906,15,5,136,26,5
Chester,791840,2021-09-25,2:35,2,Muntadab,6480,9                            (MAX 14),EW Terms:,Good,87,81,99,93,-55,-37,66.25,0.333333333333333,5,511691,15,9,136,56,
Chester,791840,2021-09-25,2:35,3,Golden Force,6480,9                            (MAX 14),EW Terms:,Good,84,84,97,97,-49,-36,82,4,11,405230,30,5,133,56,
Chester,791840,2021-09-25,2:35,4,National League,6480,9                            (MAX 14),EW Terms:,Good,84,NA,102,NA,NA,-31,NA,NA,12,020075,15,4,133,47,
Chester,791840,2021-09-25,2:35,5,Ffion,6480,9                            (MAX 14),EW Terms:,Good,82,93,98,109,-38,-33,122.25,12.6666666666667,1,222853,21,4,131,46,
Chester,791840,2021-09-25,2:35,6,Gabrial The Wire,6480,9                            (MAX 14),EW Terms:,Good,82,72,102,92,-59,-29,74.25,1.33333333333333,9,900690,13,5,131,47,3
Chester,791840,2021-09-25,2:35,7,Gometra Ginty,6480,9                            (MAX 14),EW Terms:,Good,82,NA,96,NA,NA,-35,NA,NA,10,362151,13,5,131,50,
Chester,791840,2021-09-25,2:35,8,Roundhay Park,6480,9                            (MAX 14),EW Terms:,Good,82,69,97,84,-62,-34,46.5,-4,3,-41050,77,6,131,44,3
Chester,791840,2021-09-25,2:35,9,Mossbawn,6480,9                            (MAX 14),EW Terms:,Good,79,87,98,106,-41,-30,118.5,11.6666666666667,6,3-6211,21,4,128,46,
Chester,791840,2021-09-25,2:35,10,Strongbowe,6480,9                            (MAX 14),EW Terms:,Good,77,88,101,112,-38,-25,142.25,16.3333333333333,2,249852,11,5,126,53,
Chester,791840,2021-09-25,2:35,11,Brian The Snail,6480,9                            (MAX 14),EW Terms:,Good,75,92,99,116,-32,-25,156.25,19.6666666666667,7,047400,14,7,124,47,
Chester,791840,2021-09-25,2:35,12,Legal Reform,6480,9                            (MAX 14),EW Terms:,Good,73,91,99,117,-31,-23,162.75,21,4,237236,36,4,122,50,
